ville,date_extraction,date_observation,temperature_moy,temp_min,temp_max,humidite_moy,precipitation,vent_moyen,visibilite_moy,conditions,annee,mois,jour,saison,temp_ideale,peu_vent,peu_pluie,bonne_visibilite,score_meteo,periode_recommandee
Marseille,2025-07-04 15:22:58,2020-04-20 12:00:00,15.9,15.0,17.2,89,5.282,15.7,18.9,Rain,2020,4,20,Printemps,False,True,False,True,40,False
Lyon,2025-07-04 15:22:58,2020-04-20 12:00:00,17.0,12.9,21.5,81,0.191,9.6,14.3,Rain,2020,4,20,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-04-20 12:00:00,15.9,10.7,21.7,60,0.0,21.8,16.7,Partially cloudy,2020,4,20,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-04-21 12:00:00,15.8,10.9,21.0,44,0.0,17.6,24.4,Partially cloudy,2020,4,21,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-04-21 12:00:00,15.4,14.1,17.7,88,8.99,12.8,18.8,Rain,2020,4,21,Printemps,False,True,False,True,40,False
Toulouse,2025-07-04 15:22:58,2020-04-21 12:00:00,14.5,13.1,17.6,92,15.088,19.3,10.4,Rain,2020,4,21,Printemps,False,True,False,True,40,False
Nice,2025-07-04 15:22:58,2020-04-21 12:00:00,15.7,14.1,17.8,78,0.436,35.3,17.9,Rain,2020,4,21,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-04-21 12:00:00,16.5,14.0,19.7,68,0.006,14.5,30.2,Rain,2020,4,21,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-04-22 12:00:00,13.9,12.7,15.7,90,5.53,17.1,24.5,Rain,2020,4,22,Printemps,False,True,False,True,40,False
Marseille,2025-07-04 15:22:58,2020-04-22 12:00:00,14.8,13.1,16.3,89,2.237,20.6,23.6,Rain,2020,4,22,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-04-22 12:00:00,17.2,14.0,19.0,52,0.007,24.8,28.1,Rain,2020,4,22,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-04-22 12:00:00,17.3,10.1,24.3,62,0.0,13.0,26.3,Partially cloudy,2020,4,22,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-04-22 12:00:00,17.4,11.3,22.4,41,0.0,17.2,23.4,Clear,2020,4,22,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-04-23 12:00:00,14.3,12.8,16.7,86,0.094,16.6,18.9,Rain,2020,4,23,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-04-23 12:00:00,16.6,11.9,22.0,71,0.026,18.0,24.1,Rain,2020,4,23,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-04-23 12:00:00,16.6,12.0,20.8,54,0.0,23.2,28.4,Clear,2020,4,23,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-04-23 12:00:00,17.8,11.6,24.0,68,0.0,10.7,26.9,Partially cloudy,2020,4,23,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-04-23 12:00:00,18.8,11.0,25.6,43,0.0,8.9,22.0,Partially cloudy,2020,4,23,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-04-24 12:00:00,18.4,10.3,25.7,60,0.006,14.6,29.4,Rain,2020,4,24,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-04-24 12:00:00,18.8,13.7,24.0,49,0.1,13.2,20.5,Rain,2020,4,24,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-04-24 12:00:00,15.7,9.0,24.0,79,0.0,15.1,12.1,Partially cloudy,2020,4,24,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-04-24 12:00:00,16.3,13.4,18.4,63,0.0,21.4,30.3,Partially cloudy,2020,4,24,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-04-24 12:00:00,15.7,9.5,21.9,73,0.1,23.6,22.6,Rain,2020,4,24,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-04-25 12:00:00,15.5,9.2,20.8,74,0.031,20.5,24.7,Rain,2020,4,25,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-04-25 12:00:00,15.9,12.7,18.0,82,0.0,21.4,23.3,Partially cloudy,2020,4,25,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-04-25 12:00:00,17.6,12.4,24.6,66,2.89,19.8,29.2,Rain,2020,4,25,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-04-25 12:00:00,17.8,12.2,24.3,66,0.23,20.7,25.5,Rain,2020,4,25,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-04-25 12:00:00,16.6,12.4,20.5,46,0.0,15.5,20.3,Partially cloudy,2020,4,25,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-04-26 12:00:00,16.2,14.0,18.1,82,0.0,13.0,31.7,Partially cloudy,2020,4,26,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-04-26 12:00:00,15.9,10.8,21.0,78,0.069,18.4,23.4,Rain,2020,4,26,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-04-26 12:00:00,16.8,14.2,20.9,77,0.005,16.0,21.9,Rain,2020,4,26,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-04-26 12:00:00,16.3,13.5,20.6,72,0.073,11.2,31.5,Rain,2020,4,26,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-04-26 12:00:00,14.6,7.4,21.1,49,0.0,12.7,18.8,Partially cloudy,2020,4,26,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-04-27 12:00:00,16.2,9.9,22.3,73,0.293,23.5,27.1,Rain,2020,4,27,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-04-27 12:00:00,16.1,12.9,18.1,82,0.009,13.2,30.2,Rain,2020,4,27,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-04-27 12:00:00,16.5,13.1,19.6,78,0.012,25.1,30.9,Rain,2020,4,27,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-04-27 12:00:00,15.2,12.2,19.7,86,3.596,22.1,16.5,Rain,2020,4,27,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-04-27 12:00:00,16.3,9.5,24.0,59,0.964,16.7,21.1,Rain,2020,4,27,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-04-28 12:00:00,14.1,11.8,18.5,79,21.817,44.2,19.2,Rain,2020,4,28,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-04-28 12:00:00,15.7,14.0,17.2,88,54.711,17.7,15.4,Rain,2020,4,28,Printemps,False,True,False,True,40,False
Paris,2025-07-04 15:22:58,2020-04-28 12:00:00,15.1,12.2,18.4,75,0.441,24.7,21.6,Rain,2020,4,28,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-04-28 12:00:00,17.1,14.8,20.6,78,17.279,36.5,24.5,Rain,2020,4,28,Printemps,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2020-04-28 12:00:00,13.3,9.5,16.1,81,11.483,17.9,16.4,Rain,2020,4,28,Printemps,False,True,False,True,40,False
Toulouse,2025-07-04 15:22:58,2020-04-29 12:00:00,15.2,9.0,21.1,66,0.0,12.3,31.8,Partially cloudy,2020,4,29,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-04-29 12:00:00,16.1,11.6,19.9,64,0.0,30.4,28.4,Partially cloudy,2020,4,29,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-04-29 12:00:00,16.1,12.8,19.0,78,0.0,25.9,28.4,Partially cloudy,2020,4,29,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-04-29 12:00:00,13.9,9.4,19.0,72,9.46,11.1,47.2,Rain,2020,4,29,Printemps,False,True,False,True,40,False
Paris,2025-07-04 15:22:58,2020-04-29 12:00:00,12.4,10.3,15.7,82,5.757,23.2,20.1,Rain,2020,4,29,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-04-30 12:00:00,16.3,13.8,18.6,83,0.0,17.9,24.0,Partially cloudy,2020,4,30,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-04-30 12:00:00,14.2,11.4,16.7,76,6.632,23.5,33.4,Rain,2020,4,30,Printemps,False,False,False,True,20,False
Paris,2025-07-04 15:22:58,2020-04-30 12:00:00,11.0,8.8,14.5,81,8.809,23.4,23.4,Rain,2020,4,30,Printemps,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-04-30 12:00:00,15.1,12.2,19.8,74,1.458,28.1,27.8,Rain,2020,4,30,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-04-30 12:00:00,16.7,12.1,21.0,70,0.0,29.6,29.4,Partially cloudy,2020,4,30,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-01 12:00:00,14.9,11.7,18.8,85,8.153,38.0,24.8,Rain,2020,5,1,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-05-01 12:00:00,18.3,13.4,24.0,60,0.0,45.0,30.9,Partially cloudy,2020,5,1,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-01 12:00:00,11.9,9.5,14.5,86,16.342,18.2,22.7,Rain,2020,5,1,Printemps,False,True,False,True,40,False
Paris,2025-07-04 15:22:58,2020-05-01 12:00:00,12.4,9.0,17.1,72,1.17,23.5,22.3,Rain,2020,5,1,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-01 12:00:00,16.7,11.8,19.9,69,0.149,37.7,38.4,Rain,2020,5,1,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-02 12:00:00,17.3,14.8,21.1,84,6.888,36.9,21.2,Rain,2020,5,2,Printemps,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2020-05-02 12:00:00,14.0,11.5,17.1,88,7.602,15.4,27.5,Rain,2020,5,2,Printemps,False,True,False,True,40,False
Paris,2025-07-04 15:22:58,2020-05-02 12:00:00,12.4,7.4,17.4,60,0.0,15.2,25.3,Partially cloudy,2020,5,2,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-05-02 12:00:00,19.2,16.8,24.0,64,0.0,35.9,23.2,Partially cloudy,2020,5,2,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-02 12:00:00,19.9,16.6,23.2,66,0.0,38.0,31.7,Overcast,2020,5,2,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-03 12:00:00,19.0,12.9,24.5,72,0.0,20.9,27.5,Partially cloudy,2020,5,3,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-03 12:00:00,14.3,10.5,20.4,71,0.018,11.6,23.7,Rain,2020,5,3,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-03 12:00:00,20.9,15.8,25.9,62,0.0,34.9,27.9,Partially cloudy,2020,5,3,Printemps,True,False,True,True,80,False
Nice,2025-07-04 15:22:58,2020-05-03 12:00:00,17.9,14.1,20.2,72,0.0,21.9,25.2,Partially cloudy,2020,5,3,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-03 12:00:00,15.8,11.5,20.8,77,10.604,10.0,41.2,Rain,2020,5,3,Printemps,False,True,False,True,40,False
Toulouse,2025-07-04 15:22:58,2020-05-04 12:00:00,20.2,13.1,26.8,68,0.005,30.8,21.7,Rain,2020,5,4,Printemps,True,False,True,True,80,False
Nice,2025-07-04 15:22:58,2020-05-04 12:00:00,17.9,14.6,20.8,66,0.0,14.2,32.8,Partially cloudy,2020,5,4,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-05-04 12:00:00,18.4,10.5,25.8,70,0.006,26.1,37.9,Rain,2020,5,4,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-04 12:00:00,15.5,12.1,19.3,75,0.03,19.1,19.2,Rain,2020,5,4,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-04 12:00:00,19.5,12.8,24.7,63,0.0,26.4,29.1,Partially cloudy,2020,5,4,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-05 12:00:00,20.9,17.6,25.7,58,0.142,28.3,43.7,Rain,2020,5,5,Printemps,True,False,True,True,80,False
Marseille,2025-07-04 15:22:58,2020-05-05 12:00:00,18.7,16.5,20.7,73,0.0,22.7,30.9,Partially cloudy,2020,5,5,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-05 12:00:00,13.0,11.1,15.0,69,0.799,18.2,16.7,Rain,2020,5,5,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-05-05 12:00:00,20.4,16.7,24.9,63,0.0,24.5,27.7,Partially cloudy,2020,5,5,Printemps,True,False,True,True,80,False
Nice,2025-07-04 15:22:58,2020-05-05 12:00:00,16.6,13.1,19.1,76,0.0,18.2,33.2,Partially cloudy,2020,5,5,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-05-06 12:00:00,16.3,12.0,21.0,48,0.0,13.4,21.9,Partially cloudy,2020,5,6,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-06 12:00:00,20.7,14.8,25.7,62,0.0,48.7,14.8,Partially cloudy,2020,5,6,Printemps,True,False,True,True,80,False
Toulouse,2025-07-04 15:22:58,2020-05-06 12:00:00,19.9,13.5,25.6,61,0.0,18.9,27.3,Partially cloudy,2020,5,6,Printemps,False,True,True,True,70,False
Nice,2025-07-04 15:22:58,2020-05-06 12:00:00,18.5,17.2,19.9,84,0.007,17.5,28.5,Rain,2020,5,6,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-05-06 12:00:00,16.7,11.4,20.8,72,0.0,23.2,33.2,Partially cloudy,2020,5,6,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-07 12:00:00,19.8,12.9,25.5,56,0.012,24.1,29.1,Rain,2020,5,7,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-07 12:00:00,19.5,12.8,26.1,63,0.0,30.9,20.3,Partially cloudy,2020,5,7,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-07 12:00:00,18.8,15.8,21.0,66,0.008,17.8,26.7,Rain,2020,5,7,Printemps,False,True,True,True,70,False
Paris,2025-07-04 15:22:58,2020-05-07 12:00:00,16.4,9.0,22.6,44,0.089,10.5,22.3,Rain,2020,5,7,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-05-07 12:00:00,17.8,10.1,24.8,61,0.0,10.6,27.5,Partially cloudy,2020,5,7,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-08 12:00:00,19.5,13.6,25.7,48,0.0,30.9,32.5,Partially cloudy,2020,5,8,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-08 12:00:00,20.9,15.3,25.8,48,0.0,33.8,30.9,Partially cloudy,2020,5,8,Printemps,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2020-05-08 12:00:00,18.1,11.0,24.4,49,0.021,11.9,21.0,Rain,2020,5,8,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-05-08 12:00:00,19.7,15.9,24.7,67,0.0,30.3,19.0,Partially cloudy,2020,5,8,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-08 12:00:00,18.9,15.8,22.0,60,0.0,16.5,33.9,Partially cloudy,2020,5,8,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-05-09 12:00:00,20.0,14.0,25.6,44,0.0,27.9,47.3,Partially cloudy,2020,5,9,Printemps,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2020-05-09 12:00:00,18.9,16.6,24.0,75,13.738,12.6,19.4,Rain,2020,5,9,Printemps,False,True,False,True,40,False
Nice,2025-07-04 15:22:58,2020-05-09 12:00:00,17.5,14.0,20.2,69,0.803,37.3,23.5,Rain,2020,5,9,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-09 12:00:00,17.1,10.9,24.5,66,2.299,32.3,28.9,Rain,2020,5,9,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-09 12:00:00,18.2,15.7,22.6,75,0.0,34.6,18.9,Partially cloudy,2020,5,9,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-10 12:00:00,16.4,13.9,17.9,85,11.482,30.4,18.2,Rain,2020,5,10,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-05-10 12:00:00,17.8,16.7,19.7,79,13.575,35.3,14.6,Rain,2020,5,10,Printemps,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2020-05-10 12:00:00,18.0,14.5,22.9,68,0.28,21.2,34.5,Rain,2020,5,10,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-10 12:00:00,17.2,13.8,21.7,88,24.162,24.8,13.5,Rain,2020,5,10,Printemps,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2020-05-10 12:00:00,16.8,13.8,19.8,81,6.329,28.5,21.6,Rain,2020,5,10,Printemps,False,False,False,True,20,False
Paris,2025-07-04 15:22:58,2020-05-11 12:00:00,10.3,6.3,14.4,65,7.788,35.6,16.9,Rain,2020,5,11,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-05-11 12:00:00,16.2,14.0,17.9,86,5.966,36.4,13.3,Rain,2020,5,11,Printemps,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-05-11 12:00:00,13.7,11.8,15.6,88,14.596,39.8,16.8,Rain,2020,5,11,Printemps,False,False,False,True,20,False
Lyon,2025-07-04 15:22:58,2020-05-11 12:00:00,14.7,6.7,21.1,80,8.373,34.7,30.5,Rain,2020,5,11,Printemps,False,False,False,True,20,False
Marseille,2025-07-04 15:22:58,2020-05-11 12:00:00,15.9,14.5,17.9,87,4.777,23.8,19.4,Rain,2020,5,11,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-12 12:00:00,11.9,9.3,14.1,84,0.137,16.7,28.4,Rain,2020,5,12,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-12 12:00:00,16.3,10.9,21.8,73,0.026,21.7,32.2,Rain,2020,5,12,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-12 12:00:00,10.0,5.2,14.2,52,0.0,22.4,24.1,Partially cloudy,2020,5,12,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-12 12:00:00,8.8,6.5,11.7,80,0.298,20.5,38.2,Rain,2020,5,12,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-12 12:00:00,16.6,12.7,20.0,81,0.0,20.1,20.1,Partially cloudy,2020,5,12,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-13 12:00:00,10.9,9.3,12.6,90,7.52,12.7,12.7,Rain,2020,5,13,Printemps,False,True,False,True,40,False
Paris,2025-07-04 15:22:58,2020-05-13 12:00:00,11.3,6.4,16.3,53,0.014,31.0,20.7,Rain,2020,5,13,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-13 12:00:00,18.2,15.1,20.3,78,0.974,57.5,19.6,Rain,2020,5,13,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-13 12:00:00,14.9,12.0,17.9,82,0.96,24.0,23.9,Rain,2020,5,13,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-13 12:00:00,18.5,14.8,23.6,75,0.94,34.9,25.2,Rain,2020,5,13,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-14 12:00:00,18.6,16.0,21.2,81,1.196,21.6,13.0,Rain,2020,5,14,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-14 12:00:00,11.9,10.3,13.5,86,13.177,19.9,14.5,Rain,2020,5,14,Printemps,False,True,False,True,40,False
Marseille,2025-07-04 15:22:58,2020-05-14 12:00:00,17.7,14.6,21.7,80,10.138,25.3,19.6,Rain,2020,5,14,Printemps,False,False,False,True,20,False
Toulouse,2025-07-04 15:22:58,2020-05-14 12:00:00,14.7,12.8,17.7,88,5.435,14.2,17.8,Rain,2020,5,14,Printemps,False,True,False,True,40,False
Paris,2025-07-04 15:22:58,2020-05-14 12:00:00,10.7,5.5,15.4,52,0.0,25.2,23.1,Partially cloudy,2020,5,14,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-15 12:00:00,17.6,15.0,19.2,84,7.417,24.5,16.2,Rain,2020,5,15,Printemps,False,False,False,True,20,False
Paris,2025-07-04 15:22:58,2020-05-15 12:00:00,12.3,5.9,17.9,51,0.0,21.3,22.5,Clear,2020,5,15,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-15 12:00:00,15.4,13.1,18.5,84,6.157,17.7,21.8,Rain,2020,5,15,Printemps,False,True,False,True,40,False
Lyon,2025-07-04 15:22:58,2020-05-15 12:00:00,13.2,11.3,15.8,72,0.085,18.6,18.7,Rain,2020,5,15,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-15 12:00:00,17.5,13.9,21.9,71,0.012,26.6,22.7,Rain,2020,5,15,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-16 12:00:00,14.2,7.4,19.4,51,0.0,19.9,22.6,Clear,2020,5,16,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-05-16 12:00:00,16.2,11.9,20.6,72,1.009,21.7,16.9,Rain,2020,5,16,Printemps,False,False,True,True,50,False
Lyon,2025-07-04 15:22:58,2020-05-16 12:00:00,15.4,9.8,20.7,65,0.0,20.8,20.2,Partially cloudy,2020,5,16,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-16 12:00:00,17.7,15.2,20.0,83,3.446,24.9,14.4,Rain,2020,5,16,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-16 12:00:00,17.5,13.4,21.9,76,3.539,23.6,23.8,Rain,2020,5,16,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-17 12:00:00,15.1,8.6,20.8,52,0.0,11.2,24.1,Partially cloudy,2020,5,17,Printemps,False,True,True,True,70,False
Marseille,2025-07-04 15:22:58,2020-05-17 12:00:00,18.0,14.8,23.1,76,8.718,20.2,22.3,Rain,2020,5,17,Printemps,False,False,False,True,20,False
Nice,2025-07-04 15:22:58,2020-05-17 12:00:00,17.4,15.9,19.0,85,10.914,17.4,25.2,Rain,2020,5,17,Printemps,False,True,False,True,40,False
Lyon,2025-07-04 15:22:58,2020-05-17 12:00:00,16.8,10.9,21.7,50,0.0,31.4,33.0,Clear,2020,5,17,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-17 12:00:00,17.3,12.0,21.9,61,0.115,28.0,18.8,Rain,2020,5,17,Printemps,False,False,True,True,50,False
Marseille,2025-07-04 15:22:58,2020-05-18 12:00:00,20.7,13.9,27.7,65,0.062,28.1,25.9,Rain,2020,5,18,Printemps,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2020-05-18 12:00:00,17.2,11.0,23.7,53,0.0,14.5,25.8,Partially cloudy,2020,5,18,Printemps,False,True,True,True,70,False
Lyon,2025-07-04 15:22:58,2020-05-18 12:00:00,18.0,12.3,24.0,52,0.0,26.3,41.2,Clear,2020,5,18,Printemps,False,False,True,True,50,False
Toulouse,2025-07-04 15:22:58,2020-05-18 12:00:00,18.0,11.8,23.7,60,0.006,20.4,22.6,Rain,2020,5,18,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-18 12:00:00,19.7,14.9,25.2,71,0.041,23.2,29.5,Rain,2020,5,18,Printemps,False,False,True,True,50,False
Nice,2025-07-04 15:22:58,2020-05-19 12:00:00,20.3,17.0,25.9,70,0.953,18.1,27.3,Rain,2020,5,19,Printemps,True,True,True,True,100,True
Marseille,2025-07-04 15:22:58,2020-05-19 12:00:00,21.8,15.4,27.4,54,0.0,26.6,27.4,Partially cloudy,2020,5,19,Printemps,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2020-05-19 12:00:00,20.1,14.3,25.7,51,0.0,34.6,37.4,Clear,2020,5,19,Printemps,True,False,True,True,80,False
Paris,2025-07-04 15:22:58,2020-05-19 12:00:00,17.9,11.0,24.4,51,0.0,13.7,26.0,Partially cloudy,2020,5,19,Printemps,False,True,True,True,70,False
Toulouse,2025-07-04 15:22:58,2020-05-19 12:00:00,19.9,13.7,25.7,60,0.0,26.2,22.0,Clear,2020,5,19,Printemps,False,False,True,True,50,False
Paris,2025-07-04 15:22:58,2020-05-20 12:00:00,20.9,13.5,27.7,57,0.0,12.3,25.4,Clear,2020,5,20,Printemps,True,True,True,True,100,True
Lyon,2025-07-04 15:22:58,2020-05-20 12:00:00,21.3,14.9,27.0,48,0.0,34.3,36.8,Clear,2020,5,20,Printemps,True,False,True,True,80,False
Marseille,2025-07-04 15:22:58,2020-05-20 12:00:00,21.8,15.8,28.3,60,0.0,19.5,28.2,Partially cloudy,2020,5,20,Printemps,True,True,True,True,100,True
Nice,2025-07-04 15:22:58,2020-05-20 12:00:00,20.8,18.0,24.0,67,0.0,17.7,28.3,Partially cloudy,2020,5,20,Printemps,True,True,True,True,100,True
Toulouse,2025-07-04 15:22:58,2020-05-20 12:00:00,20.7,11.4,27.7,55,0.0,16.2,22.9,Clear,2020,5,20,Printemps,True,True,True,True,100,True
Paris,2025-07-04 15:22:58,2020-05-21 12:00:00,23.3,15.8,29.6,55,0.0,11.2,24.8,Partially cloudy,2020,5,21,Printemps,True,True,True,True,100,True
Marseille,2025-07-04 15:22:58,2020-05-21 12:00:00,22.0,15.9,26.9,58,0.0,21.0,27.4,Clear,2020,5,21,Printemps,True,False,True,True,80,False
Lyon,2025-07-04 15:22:58,2020-05-21 12:00:00,21.6,14.3,28.0,56,0.0,17.9,42.9,Clear,2020,5,21,Printemps,True,True,True,True,100,True
Toulouse,2025-07-04 15:22:58,2020-05-21 12:00:00,21.0,14.4,28.0,66,0.0,21.5,19.3,Partially cloudy,2020,5,21,Printemps,True,False,True,True,80,False
Nice,2025-07-04 15:22:58,2020-05-21 12:00:00,21.4,17.6,24.1,59,0.0,15.8,30.3,Partially cloudy,2020,5,21,Printemps,True,True,True,True,100,True
Lyon,2025-07-04 15:22:58,2020-05-22 12:00:00,22.9,14.7,30.5,56,0.0,15.1,39.1,Overcast,2020,5,22,Printemps,True,True,True,True,100,True
Nice,2025-07-04 15:22:58,2020-05-22 12:00:00,20.6,18.0,22.2,74,0.0,16.0,26.7,Partially cloudy,2020,5,22,Printemps,True,True,True,True,100,True
Toulouse,2025-07-04 15:22:58,2020-05-22 12:00:00,22.6,14.9,28.8,71,0.081,12.4,14.7,Rain,2020,5,22,Printemps,True,True,True,True,100,True
